title,link,company,location 
Слесарь-ремонтник,https://aktau.hh.kz/vacancy/79186201?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,"Арнаут, хлебный завод","Санкт-Петербург, Горьковская"
Слесарь по ремонту оборудования,https://aktau.hh.kz/vacancy/79075251?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ТОО Карина Paper (Карина Пейпа),"Алматы, Райымбек батыра"
Слесарь механосборочных работ,https://aktau.hh.kz/vacancy/79807064?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Сфера Плюс,Златоуст
Слесарь механосборочных работ,https://aktau.hh.kz/vacancy/79424691?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Уральский завод листовых конструкций,Березовский (Свердловская область)
Слесарь,https://aktau.hh.kz/vacancy/79908639?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,АгроПром,Тула
Слесарь МСР,https://aktau.hh.kz/vacancy/79500734?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО ИК Нексус,Санкт-Петербург
Слесарь-ремонтник,https://aktau.hh.kz/vacancy/78998768?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,АО ДПО Пластик,Дзержинск (Нижегородская область)
Слесарь механосборочных работ,https://aktau.hh.kz/vacancy/79785373?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,Актан,Рыбинск
Слесарь на производство,https://aktau.hh.kz/vacancy/80046217?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Волжский Завод Промышленной Арматуры,Тольятти
Слесарь МСР,https://aktau.hh.kz/vacancy/79646731?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,Центр СодБи,Подольск (Московская область)
Слесарь-ремотник,https://aktau.hh.kz/vacancy/79455669?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Полиак,Барнаул
Слесарь по обслуживанию и ремонту подземной техники,https://aktau.hh.kz/vacancy/79836205?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО ИнтерАвтоСервис,Старый Оскол
Слесарь-наладчик,https://aktau.hh.kz/vacancy/79976883?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,BAIKALSEA Company (БАЙКАЛСИ Кампани),Иркутск
Слесарь – сборщик двигателей,https://aktau.hh.kz/vacancy/79149215?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО ГСП-Механизация,Иркутск
Слесарь / Слесарь-сборщик / Сборщик оборудования вахта,https://aktau.hh.kz/vacancy/79948616?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Полет-Агро,Солнечногорск
Слесарь-ремонтник Казань,https://aktau.hh.kz/vacancy/78946348?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО МетеорСтафф,Зеленодольск (Республика Татарстан)
Слесарь по обслуживанию и ремонту оборудования,https://aktau.hh.kz/vacancy/79960166?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО ПСХ Альянс,Новосибирск
Слесарь по ремонту оборудования спецтехники,https://aktau.hh.kz/vacancy/80143736?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО СпецГидроСервис,Кемерово
Слесарь-сборщик РВД,https://aktau.hh.kz/vacancy/79846347?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО КОМПФЛЕКС,"Санкт-Петербург, Парнас"
Слесарь МСР,https://aktau.hh.kz/vacancy/78383058?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Научно-Производственное Объединение Горизонт,Екатеринбург
Слесарь,https://aktau.hh.kz/vacancy/79613157?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,Группа компаний Система,Иваново (Ивановская область)
Слесарь-наладчик,https://aktau.hh.kz/vacancy/79478951?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,Азовская кондитерская фабрика,Азов
Слесарь-ремонтник,https://aktau.hh.kz/vacancy/77831174?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Технотрон-Метиз,Набережные Челны
Слесарь МСР (волноводчик),https://aktau.hh.kz/vacancy/79920972?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,АО Северный пресс,"Санкт-Петербург, Ладожская и еще 3 "
Слесарь-сборщик,https://aktau.hh.kz/vacancy/76549200?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО СтилТэкс,Нижний Новгород
Слесарь механосборочных работ (МСР),https://aktau.hh.kz/vacancy/79517860?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Перспектива ГК,Петропавловск
Слесарь-ремонтник по ремонту производственного оборудования,https://aktau.hh.kz/vacancy/80112230?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО РОСТАР,Набережные Челны
Слесарь-сантехник,https://aktau.hh.kz/vacancy/79918303?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Древо,Самара
Слесарь-сборщик,https://aktau.hh.kz/vacancy/77722842?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,MSG,Иваново (Ивановская область)
Слесарь по сборке металлоконструкций,https://aktau.hh.kz/vacancy/80044857?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Научно-Производственное Объединение Новая Конструкция,Балашиха
Слесарь механосборочных работ,https://aktau.hh.kz/vacancy/80084122?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,"ООО ФРЕАЛ и Ко, НПФ","Санкт-Петербург, Нарвская"
Слесарь 3 разряда (обходчик),https://aktau.hh.kz/vacancy/79735989?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,АО МОСГАЗ,ЛМС
Слесарь-наладчик технологического оборудования,https://aktau.hh.kz/vacancy/79363731?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО ВИНТОРГ,Ногинск
Слесарь-сборщик / Работник на производство,https://aktau.hh.kz/vacancy/78518665?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,Компания Прогресс,"Санкт-Петербург, Площадь Александра Невского 1 и еще 1 "
Слесарь по сборке металлоконструкций,https://aktau.hh.kz/vacancy/79405275?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Уралстальинвест,Челябинск
Слесарь-ремонтник,https://aktau.hh.kz/vacancy/77083336?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Спецприцеп,Тверь
Слесарь механосборочных работ,https://aktau.hh.kz/vacancy/79843156?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Завод ПСМ,Тутаев
Слесарь по ремонту машин и оборудования,https://aktau.hh.kz/vacancy/73117075?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО БСВР Групп,"Москва, Домодедовская и еще 1 "
Слесарь-ремонтник,https://aktau.hh.kz/vacancy/74297398?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Обуховский щебзавод,Зверево
Слесарь (Бутово),https://aktau.hh.kz/vacancy/79977249?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Подземстрой,"Москва, Бульвар Дмитрия Донского и еще 1 "
"Слесарь-ремонтник 4,5,6 разряд",https://aktau.hh.kz/vacancy/77863699?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,Челябинский кузнечно-прессовый завод (ЧКПЗ),Челябинск
Слесарь-сборщик,https://aktau.hh.kz/vacancy/79830169?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,Регро,Воронеж
Слесарь - ремонтник,https://aktau.hh.kz/vacancy/79566834?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Стройизоляция,Пермь
"Слесарь-моторист ГАЗ,УАЗ (Коммерческий транспорт)",https://aktau.hh.kz/vacancy/78730941?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,АО АРЗ-5,"Москва, Бутырская и еще 2 "
Слесарь МСР,https://aktau.hh.kz/vacancy/76007268?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Гигаз,Набережные Челны
Слесарь по обслуживанию и ремонту оборудования,https://aktau.hh.kz/vacancy/71434795?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,"«Останкинский мясоперерабатывающий холдинг», Производство","Москва, Бутырская и еще 1 "
Слесарь-наладчик по ремонту оборудования,https://aktau.hh.kz/vacancy/54235971?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Спецкомпрессормаш,Красноярск
Слесарь по сборке металлоконструкций,https://aktau.hh.kz/vacancy/76074146?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,Производственный комплекс РАЦИОНАЛ,Липецк
Слесарь ТО ВДГО 5-го разряда,https://aktau.hh.kz/vacancy/75746667?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Мособлгазсервис,Лобня
Слесарь по агрегатному ремонту,https://aktau.hh.kz/vacancy/79495672?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ТрансТехСервис - Уфа,Уфа
Слесарь МСР,https://aktau.hh.kz/vacancy/79111576?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО ТД Блик,Набережные Челны
Слесарь-ремонтник,https://aktau.hh.kz/vacancy/71429263?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,НПП Технология,Челябинск
Слесарь механосборочных работ,https://aktau.hh.kz/vacancy/77765096?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Орион,Уфа
Слесарь-ремонтник,https://aktau.hh.kz/vacancy/79901494?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,Воронежэнергоремонт,Воронеж
Слесарь-сантехник,https://aktau.hh.kz/vacancy/79446256?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,"КуулКлевер (МясновЪ, Отдохни)","Москва, Царицыно"
Слесарь ТО ВДГО 5-го разряда,https://aktau.hh.kz/vacancy/78502723?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Мособлгазсервис,Павловский Посад
Слесарь-ремонтник,https://aktau.hh.kz/vacancy/79158520?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,Стройсервисгарант+,Тверь
Слесарь-сборщик,https://aktau.hh.kz/vacancy/79830171?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,Регро,Тверь
Слесарь-ремонтник,https://aktau.hh.kz/vacancy/80079204?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ОАО Российские железные дороги,Комсомольск-на-Амуре
Слесарь механосборочных работ,https://aktau.hh.kz/vacancy/80024435?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО НПП Планер,Челябинск
Слесарь (в Первомайском районе),https://aktau.hh.kz/vacancy/80186008?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,Сибирский Банный Чан®,Новосибирск
Слесарь,https://aktau.hh.kz/vacancy/79921861?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Пивоваренный Завод САМКО,Пенза
Слесарь-электрик по ремонту электрооборудования,https://aktau.hh.kz/vacancy/79893914?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Склады Вторичного Сырья,Саратов
Слесарь механосборочных работ (Ясногорск),https://aktau.hh.kz/vacancy/78707837?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ГУ ТО ЦЗН ТО г. Алексин,Тула
Слесарь-сборщик (ОВиК),https://aktau.hh.kz/vacancy/79939732?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Вега,Тверь
Слесарь,https://aktau.hh.kz/vacancy/75613661?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Полимер Экспорт,Иваново (Ивановская область)
Слесарь-ремонтник,https://aktau.hh.kz/vacancy/79852578?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,АО НМЗ Им. Кузьмина,Новосибирск
Слесарь МСР,https://aktau.hh.kz/vacancy/78949743?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ЗАО Завод игрового спортивного оборудования,Чебоксары
Слесарь-инструментальщик,https://aktau.hh.kz/vacancy/79758785?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ООО Тофрис,Тольятти
Слесарь механосборочных работ,https://aktau.hh.kz/vacancy/79502248?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,Stich Profi,Верхняя Пышма
Слесарь-ремонтник металлорежущего оборудования,https://aktau.hh.kz/vacancy/77611785?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,ОАО Плутон,Москва
Слесарь -ремонтник (г.Дзержинск),https://aktau.hh.kz/vacancy/79523471?from=vacancy_search_list&query=%D1%81%D0%BB%D0%B5%D1%81%D0%B0%D1%80%D1%8C,Персонал-Волга,Дзержинск (Нижегородская область)
